title,time,author_id,sentiment
Amazon rallies as enthralled analysts tout Q2 earnings,2023-08-04,59008794,Bullish
"Amazon surges; Monness, Crespi, Hardt sees 'more stable' AWS",2023-08-04,55407719,Bullish
"Biggest stock movers today: Amazon, DraftKings, Booking Holdings and more",2023-08-04,32439325,Neutral
Amazon sets ambitious Q3 forecasts; AI at the 'heart of what we do',2023-08-03,59008794,Bullish
Inside Amazon: Operating income for North America segment hits highest level since 2021,2023-08-03,54408948,Bullish
"Amazon jumps after the close as revenue, operating income beat",2023-08-03,59008794,Bullish
"Amazon EPS of $0.65, revenue of $134.3B beats by $2.96B",2023-08-03,1108356,Bullish
Amazon launches grocery delivery service for non-Prime customers,2023-08-03,954720,Bullish
Microsoft says Russia-linked hackers targeted organizations via Teams phishing attacks,2023-08-03,54324280,Neutral
Apple among BofA picks for options opportunity on earnings surprise,2023-08-03,51784941,Neutral
Amazon analysts upbeat on upcoming results: Earnings preview,2023-08-02,59008794,Bullish
"Stick to U.S. stocks that offer experience over hope, Goldman says",2023-08-02,51784941,Neutral
"India's cricket body woos Amazon, Google for $750M media rights - report",2023-08-02,54324280,Bullish
Why did Teladoc stock fall today? Amazon Clinic goes nationwide,2023-08-01,53161691,Bearish
Hedge fund Third Point reducing single name short positions,2023-08-01,52996117,Neutral
"Datadog 'out of the doghouse' with flagship conference, Q2 results on tap: analyst",2023-08-01,55407719,Bullish
"AWS launches infrastructure region in Israel, set to invest $7.2B through 2037",2023-08-01,55407719,Bullish
Meta plans launch of AI bots with different personas in attempt to retain users - report,2023-08-01,54324280,Neutral
"Earnings week ahead: Amazon, Apple, Pfizer, Starbucks, Uber and more",2023-07-28,32439325,Neutral
"Catalyst Watch: Amazon earnings, jobs report, and will Apple talk AI?",2023-07-28,954720,Neutral
AWS reportedly has 'thousands' of customers trying out new AI service,2023-07-26,55407719,Bullish
Amazon could face FTC lawsuit looking to break up the e-commerce giant,2023-07-26,954720,Bearish
Inside Microsoft: Cloud continues to be a stalwart for the tech giant,2023-07-26,55407719,Neutral
"Dish Network jumps, reportedly will sell Boost mobile service on Amazon",2023-07-25,55407719,Bullish
Amazon and iRobot agree on lower price for acquisition,2023-07-25,954720,Bullish
Spotify sinks even as it announces increase in US premium prices (updated),2023-07-24,55407719,Neutral
"Microsoft to get 'golden 1-2 punch' from cloud, AI, Wedbush says",2023-07-24,55407719,Bearish
"ESPN said to talk with NBA, NFL, MLB over strategic partnerships (updated)",2023-07-21,427396,Neutral
BofA: Movement in S&P 500 has broadened out after Big Tech-led rally early in the year,2023-07-21,53367831,Neutral
Amazon plans $120M satellite processing site for internet from space,2023-07-21,54324280,Bullish
Alibaba pumps ~$845M into Southeast Asian unit Lazada as competition heats up - report,2023-07-21,54324280,Bearish
"Hackers using AI to spread disinformation, malicious software - report",2023-07-21,54324280,Bearish
"Google, Microsoft among 7 firms pledging AI safeguards, says White House",2023-07-21,54324280,Neutral
Apple gains as said to have built ChatGPT-style bot for employees,2023-07-19,55407719,Bearish
European probe of Amazon's planned purchase of iRobot sees delay,2023-07-19,52996117,Bearish
"UN Security Council discusses AI risks of security, misinformation",2023-07-19,54324280,Neutral
"Apple, Amazon fined $218M for online collusion, Spanish agency says",2023-07-18,55407719,Bearish
Nvidia nears deal for stake in Lambda Labs - report,2023-07-18,52996117,Neutral
Xiaomi plans to boost retail store sales in India - report,2023-07-17,54324280,Neutral
"Microsoft rises as UBS upgrades, citing stabilizing cloud spending, AI catalysts",2023-07-14,55407719,Bearish
"Hollywood actors go on strike, setting up historic entertainment shutdown",2023-07-13,427396,Bearish
Amazon rallies on record Prime Day; Peers also trade higher,2023-07-13,59008794,Bullish
Retail buzz: Amazon sets Prime Day sales records,2023-07-13,954720,Bullish
"Hollywood set for first double strike in 60 years as talks between actors, studios fail",2023-07-13,55510976,Bearish
"Take-Two, Electronic Arts, Roblox, Ubisoft could be targets after Activision deal",2023-07-12,52996117,Bullish
Google cloud exec said to abdicate management responsibilities after 24 years,2023-07-12,55407719,Neutral
Blue Origin and United Launch Alliance face setback after rocket engine explosion,2023-07-11,954720,Bearish
Retail sector outperforms as investors eye Amazon Prime Day spillover,2023-07-11,59008794,Bullish
"iRobot, Seagen, Horizon gain amid Microsoft win in Activision case",2023-07-11,52996117,Neutral
Amazon Prime Day is here - some investors are not sold,2023-07-11,954720,Bearish
"5 stocks to watch on Tuesday: Amazon, Dominion Energy and more",2023-07-11,56228617,Neutral
Wells Fargo highlights Nasdaq 100 rebalance trade opportunities,2023-07-11,51784941,Neutral
Nasdaq 100 set for special rebalance amid 'Magnificent Seven' domination,2023-07-11,27427253,Neutral
Spotify user growth 'surprisingly strong' heading into Q2: analyst,2023-07-10,55407719,Neutral
"Catalyst Watch: CPI, major bank earnings, Amazon Prime Day and CAVA ratings",2023-07-07,954720,Neutral
Amazon CEO confident on delivery upside ahead of Prime Day,2023-07-06,59008794,Bullish
iRobot ticks lower as planned $1.65B sale to Amazon gets in-depth EU review,2023-07-06,52996117,Bearish
BofA highlights July’s top 10 growth and value stocks,2023-07-06,53367831,Bullish
Google alleges India's antitrust agency protecting Amazon in Android case - report,2023-07-06,54324280,Bearish
"Pinterest, Amazon partnership is live 'earlier than expected', says RBC",2023-07-05,55407719,Bullish
