title,time,author_id,sentiment
Tesla earnings preview: All eyes on those +20% automotive margins,2023-04-18,954720,Bullish
"Auto Shanghai update: Nissan unveils new EV concept, Polestar outlines production plans",2023-04-18,56355736,Neutral
Nio wants to refrain from Tesla-led price wars - reports,2023-04-18,51785401,Bearish
Meet the only electric vehicles that will qualify for the full U.S. tax credit,2023-04-17,954720,Neutral
Investors strap in for Tesla earnings this week,2023-04-17,954720,Neutral
Renault to review prices as Tesla extends price reductions to Europe,2023-04-17,56355736,Bearish
"After Tesla, rival Xpeng to cut costs in China with new vehicle manufacturing platform",2023-04-17,52365730,Bearish
"NXP Semiconductors, Wolfspeed top chip stocks heading into earnings",2023-04-16,55407719,Neutral
"Earnings Week Ahead: Tesla, AT&T, Charles Schwab, Netflix, and more",2023-04-14,56355736,Neutral
Elon Musk to start AI rival in challenge to OpenAI,2023-04-14,54612473,Bullish
"Catalyst Watch: Earnings season picks up steam, housing data due",2023-04-14,56355736,Neutral
"Tesla expands its price cut to Europe, Singapore, and Israel",2023-04-14,32439325,Bullish
Tesla to cut prices in Hong Kong by nearly double digit percentages - report,2023-04-12,56355736,Bearish
"EPA proposes aggressive new ‘clean vehicle’ standards, projects EV acceleration",2023-04-12,56355736,Bullish
Musk calls running Twitter 'really stressful'; odds rise on his replacement,2023-04-12,54612473,Bearish
"Twitter is roughly breaking even, says Elon Musk",2023-04-12,51785401,Neutral
"Tesla could continue cutting prices, analysts advise",2023-04-10,56355736,Bearish
"4 stocks to watch on Monday: Tesla, First Republic Bank, and more",2023-04-10,53367831,Neutral
Tesla faces prospect of class action suit amid privacy concerns,2023-04-10,56355736,Bearish
Tesla Q1 margin under radar following price cuts - Citi,2023-04-10,54434154,Bearish
Tesla to build new factory in Shanghai for Megapack battery,2023-04-09,52996117,Bullish
Tesla cuts prices on all U.S. models,2023-04-07,51784941,Bearish
Biden admin plans to propose ‘toughest-ever US curbs’ on auto pollution - report,2023-04-06,56355736,Neutral
"Tesla employees shared, made memes of images taken from customer cameras - report",2023-04-06,56355736,Bearish
DWS Xtrackers Climate ETF becomes largest ETF launch in history with $2B,2023-04-06,53367831,Neutral
"Goldman shifts to Neutral on Ferrari, Sell on Volvo Cars",2023-04-06,56355736,Neutral
Toyota eyes EV strategy overhaul under new leadership - report,2023-04-06,56355736,Neutral
Tesla nearly triples total workforce at Austin gigafactory,2023-04-05,56355736,Bullish
Automakers likely driving toward overproduction - UBS,2023-04-05,56355736,Bearish
"President Biden to discuss 'risks and opportunities' of AI with science, tech advisors",2023-04-04,55407719,Neutral
Tesla's March sales of China-made EVs increased 35% Y/Y - CPCA,2023-04-04,32439325,Bullish
"EV stocks are in focus as investors weigh Tesla deliveries, pricing war and OPEC actions",2023-04-03,954720,Neutral
"Entegris, Wolfspeed, FormFactor slip as Citi downgrades trio",2023-04-03,55407719,Neutral
"4 stocks to watch on Monday: Tesla, McDonald's and more",2023-04-03,54408948,Neutral
"Tesla tops deliveries expectations with 422,875 cars moved in Q1",2023-04-02,954720,Bullish
"Tesla has installed just 3,000 Solar Roof systems in U.S., Wood Mackenzie says",2023-04-01,543215,Bearish
"Catalyst watch: Tesla deliveries, Walmart event and jobs report headline big week",2023-03-31,954720,Neutral
ChatGPT gets temporarily banned in Italy for privacy issues,2023-03-31,54612473,Neutral
Tesla issues first recall for Semi due to brake defect,2023-03-31,56355736,Bearish
"Elon Musk reportedly planning China visit, meeting with premier",2023-03-31,56355736,Bullish
Tesla reportedly eyeing US-based battery plant alongside CATL,2023-03-30,56355736,Bullish
"Elon Musk, Steve Wozniak join call to pause most AI development",2023-03-29,54612473,Bearish
"Electric stuff: Tesla, Nio, Li Auto and XPeng could jolt the sector with new deliveries report",2023-03-29,954720,Bullish
Regulators open investigation into Tesla seat belt issues,2023-03-28,56355736,Bearish
U.S. inks deal with Japan for critical minerals in EV batteries,2023-03-28,27427253,Bullish
Musk offers Twitter employees stock grants based on $20B valuation,2023-03-27,51750376,Bullish
Electric vehicle buyers may be pulling back but Tesla is still running hot,2023-03-25,954720,Bullish
"Why did Tesla stock jump today? Strong China sales data, Moody’s upgrade",2023-03-21,56355736,Bullish
"EV stocks surge amid risk-on rally, positive signs from Tesla",2023-03-21,56355736,Bullish
Tesla likely to post strong Q1 retail sales in China - report,2023-03-21,54434154,Bullish
Volkswagen aims to be the global leader in cheap electric vehicles,2023-03-21,954720,Bearish
Tesla zooms out of Junk rating at Moody's making it a blue-chip credit company,2023-03-21,51750376,Bullish
BYD reportedly reduces shifts at multiple plants,2023-03-21,56355736,Bearish
"Buy or sell? Auto stocks face supply, demand and inflation roadblocks",2023-03-18,954720,Neutral
Tesla could be a ‘winner in the heat pump industry’ - Morgan Stanley,2023-03-15,56355736,Bullish
Morgan Stanley highlights margin concerns for Rivian,2023-03-14,56355736,Neutral
"Electric vehicles stocks slump after Silicon Valley Bank collapse adds to macro, funding concerns",2023-03-13,954720,Bearish
Tesla downgraded at Wolfe Research as SVB collapse weigh on automaker's macro outlook,2023-03-13,32439325,Bearish
Tesla reportedly reaches out to Asian suppliers amid battery crunch,2023-03-10,56355736,Bullish
Tesla may use the Ferrari model with the Cybertruck rollout,2023-03-09,954720,Bullish
Tesla under investigation for Model Y steering wheel issues,2023-03-08,56355736,Bearish
