title,time,author_id,sentiment
"YouTube to allow content making claims of fraud about past elections, in policy about-turn",2023-06-02,56228617,Bearish
Meta tests limiting news in Canada in response to proposed law,2023-06-02,427396,Bearish
"Hot Stocks: AI, M, OKTA, and DG fall on earnings; META and BABA rise",2023-06-01,32439325,Bullish
House Committee starts probe into FTC Chair Lina Khan,2023-06-01,52996117,Neutral
Meta announces new Quest 3 headset starting at $500,2023-06-01,427396,Bullish
Meta threatens to pull news in California over publisher compensation,2023-06-01,27427253,Bearish
Broadcom rises as Wall Street believes infrastructure results will be 'resilient',2023-05-30,55407719,Neutral
Nvidia set to join the $1T market cap club,2023-05-30,27427253,Neutral
"Catalyst watch: C3.ai and Salesforce earnings, Knife River debut, Kenvue ratings & Faraday Future event",2023-05-26,954720,Neutral
Meta gains as 'scrappier' company looks to pivot to future,2023-05-26,427396,Bullish
"Meta Platforms reportedly wrapping up spring layoffs, deepest in tech",2023-05-24,427396,Bearish
Broadcom slips even as BofA says Apple deal removes 'key' overhang for stock,2023-05-24,55407719,Bearish
Meta Platforms slips as EU court rules in favor of regulator info request,2023-05-24,55407719,Bearish
Facebook parent Meta Platforms sells Giphy to Shutterstock at a $262M loss,2023-05-23,57065721,Bearish
TikTok sues Montana over constitutionality of statewide ban,2023-05-23,27427253,Neutral
"4 stocks to watch on Monday: Meta, Micron and more",2023-05-22,54408948,Neutral
Meta hit with $1.3B fine by EU over data privacy,2023-05-22,51784941,Bearish
Will ChatGPT prevent a recession or is AI a baby bubble?,2023-05-21,51784941,Neutral
Tech has had a strong start to 2023. That bodes well for the rest of the year.,2023-05-20,55407719,Bullish
Instagram reportedly prepping Twitter-rival app for summer,2023-05-19,427396,Bullish
"Supreme Court maintains legal shield for online speech in win for Google, Twitter",2023-05-19,55510976,Bullish
Montana to become the first U.S. state to ban TikTok,2023-05-18,27427253,Neutral
"Ray Dalio's Bridgewater takes new stake in FHN, buys more META, PYPL, GOOGL",2023-05-16,54370868,Bullish
"Druckenmiller's Duquesne adds Microsoft, IQVIA, exits Cenovus Energy, Lennar",2023-05-15,49447318,Neutral
"Laffont's Coatue Management adds stakes in TSM, UNH and exits AVGO, BNTX",2023-05-15,49447318,Neutral
"Seth Klarman's Baupost adds Skyworks, exits Meta and Amazon",2023-05-15,49447318,Bearish
"Meta gains as Loop upgrades to Buy, seeing bright turn in revenues",2023-05-15,427396,Bullish
AMD's opportunity in AI may be much bigger than first believed: Morgan Stanley,2023-05-13,55407719,Neutral
Google puts AI reinvention at center of I/O developer conference; shares rise (updated),2023-05-10,427396,Neutral
"'Everything app:' Twitter launches new features, Carlson gives lift to content creators",2023-05-10,27427253,Neutral
OpenAI CEO Sam Altman says Meta could be a real player in AI,2023-05-09,52996117,Bullish
Meta announces ad expansion on Reels test as it looks to boost monetization,2023-05-09,55407719,Bullish
"Investor Movement Index creeps higher in April, still on 'moderate low' setting",2023-05-08,49447318,Neutral
"As Big Tech holds up, iPhone performance seen as 'noteworthy' for consumer demand",2023-05-08,55407719,Neutral
"AI keeps making waves with Apple, FTC showing new concerns",2023-05-06,54612473,Neutral
AI fears hit these stocks this earnings season - was the selling pressure overdone?,2023-05-06,954720,Neutral
"Meta hires AI chip team, moves to divest Kustomer",2023-05-05,427396,Bullish
Meta Platforms swings to decline as FTC moves to prohibit monetizing youth data,2023-05-03,427396,Bearish
FTC Chair Khan to crack down on 'several risks' from AI,2023-05-03,54612473,Bearish
Arista Networks shares sink 15% on concerns about 'cloud titan' customers,2023-05-02,54612473,Bearish
Meta Platforms reportedly headed back to bond market for $7B sale,2023-05-01,427396,Bearish
"Will Apple, AMD earnings continue tech's 'so far, so good' results?",2023-04-29,54612473,Neutral
Why did Meta Platforms shares rise almost 14%? Look at the ad sales,2023-04-27,54612473,Bullish
Fanatics hires Meta IR chief ahead of anticipated IPO,2023-04-27,55634950,Neutral
"Meta shares surge as ad sales, outlook show strength",2023-04-27,54612473,Bullish
"6 stocks to watch on Thursday: Meta, eBay, Altria and more",2023-04-27,54408948,Neutral
"Meta earnings call: Never mind the ad beat, here's the AI future (and present)",2023-04-26,427396,Bullish
Social media names rise on back of Meta's advertising beat,2023-04-26,427396,Bullish
"Meta Platforms jumps 10% as Facebook ads recover, users steadily grow",2023-04-26,427396,Bullish
"Meta Platforms GAAP EPS of $2.20 beats by $0.23, revenue of $28.65B beats by $990M",2023-04-26,1108356,Bullish
"Apple, others receive letter from Democratic senator to prevent 'malicious' AI use",2023-04-26,55407719,Neutral
Meta earnings look-ahead: Kicking off the 'year of efficiency',2023-04-26,427396,Bullish
KeyBanc sees few narrative changes for big Internet ad names into earnings,2023-04-25,427396,Neutral
Bipartisan bill reportedly set to place age limits on social media,2023-04-25,427396,Bearish
"Asia markets trade mixed as investors weigh earnings, U.S. data in focus",2023-04-25,52365730,Neutral
"Microsoft, Google and a 'moment of truth' for tech's upcoming earnings",2023-04-24,54612473,Neutral
Microsoft seen leading AI arms race by as much as two years,2023-04-24,55407719,Bearish
"Earnings Week Ahead: Amazon, Meta Platforms, Alphabet, Coca-Cola, Boeing, and more",2023-04-21,56355736,Neutral
Here's how to put in for a (small) share of Facebook's $725M privacy settlement,2023-04-20,427396,Bearish
Google said to use generative AI in ad business for 'sophisticated' campaigns,2023-04-20,55407719,Bearish
Meta reportedly ready to move on new round of job cuts,2023-04-18,427396,Bearish
"Meta Platforms slips as New Street downgrades, citing recent stock performance",2023-04-17,55407719,Bearish
Musk calls running Twitter 'really stressful'; odds rise on his replacement,2023-04-12,54612473,Neutral
WhatsApp turns on merchant chat payments in Brazil,2023-04-11,427396,Bullish
"Alphabet, Meta rank among SA's top rated stocks in the Communications Services sector",2023-04-11,53367831,Bullish
